,COMMUNITY_ID,COMMUNITY_NAME,COMMUNITY_ALIASES,COMMUNITY_TYPE,MAIN_LANGUAGE,OTHER_LANGUAGES,LOCAL_GOVT COUNCIL,WARD,LAND_COUNCIL,ELECTORATE,POPULATION_COUNT,COMMUNITY_LOCATION,"Community based Essential Service Operators
•",Aboriginal Ranger Groups,Previous SETuP Community,Latitude,Longitude,EntityId,ABN,ORIC,Entity Name,Charity,OrganisationId,Operating As,Organisation Email,Organisation Website,Also Known As,OfficeId,Phone,Fax,Business Email,Business Website,FormattedStreetAddress
700,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,936.0,32 039 179 166,,BATCHELOR INSTITUTE OF INDIGENOUS TERTIARY EDUCATION,Y,936.0,BATCHELOR INSTITUTE OF INDIGENOUS TERTIARY EDUCATION,,,WILLOWRA LEARNING CENTRE,9271.0,(08) 8964 7104,,noemail@provided.com,https://www.batchelor.edu.au/,"138 PAWU STREET, Willowra NT 0872"
701,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,WILLOWRA HEALTH CENTRE,6030.0,(08) 8956 8788,,willowra.clinicmgr@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,"Lot 40, Willowra NT 0872"
702,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,,6025.0,(08) 8956 4820,,willowra@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 36, Willowra NT 0872"
703,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,1745.0,71 979 619 393,,CENTRAL LAND COUNCIL,Y,1745.0,CENTRAL LAND COUNCIL,media@clc.org.au,https://www.clc.org.au,,6029.0,,,media@clc.org.au,https://www.clc.org.au,"Lot 35, Willowra NT 0872"
704,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,WILLOWRA SCHOOL,6026.0,(08) 8956 8408,,willowra.school@ntschools.net,https://directory.ntschools.net/#/schools/details/willosch,"Lot 148, Willowra NT 0872"
705,186,WILLOWRA,"WILLOWRA STATION,WIRLIYATJARRAYI",Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,354,Willowra is located north of Alice Springs on the Wirliyajarrayi Aboriginal Land Trust.,,,N,-21.244,132.614,697.0,20 369 597 547,,WIRLIYAJARRAYI ABORIGINAL CORPORATION,Y,697.0,WIRLIYAJARRAYI ABORIGINAL CORPORATION,,,WILLOWRA OUTBACK STORE,6028.0,(08) 8956 8333,,wlr@outbackstores.com.au,,"Lot 39, Willowra NT 0872"
706,187,WILORA,"STERLING STATION,STIRLING STATION",Minor,Alyawarr,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,BARKLY,112,Wilora is located north of Alice Springs on a Community Living Area within the Stirling Pastoral Property. Anmetjere (region) is the name given to Ti Tree and its surrounding communities including Wilora.,,,N,-21.741,133.731,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,WILORA HEALTH CENTRE,6059.0,(08) 8956 9950,,,https://health.nt.gov.au/health-governance/central-australia-health-service,"2 Anmatjere Street, Wilora NT 0872"
707,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2556.0,92 364 216 457,1120,ALPIRAKINA STORE ABORIGINAL CORP,Y,6359.0,ALPIRAKINA STORE ABORIGINAL CORP,,,ALPIRAKINA STORE,6014.0,(08) 8956 4012,,,,"Lot 2, Yuelamu NT 0872"
708,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,YUELAMU HEALTH CENTRE,6013.0,(08) 8956 8747,,Yuelamuclinicmgr.ths@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,"Lot 73, Yuelamu NT 0872"
709,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,YUELAMU NIGHT PATROL,6008.0,(08) 8956 8950,,yuelamu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 47 Neymate Street, Yuelamu NT 0872"
710,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,,6007.0,(08) 8964 6070,,yuelamu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 41 Neymate Street, Yuelamu NT 0872"
711,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,YUELAMU EARLY CHILDHOOD CENTRE,6010.0,(08) 8964 6014,,yuelamu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 98, Yuelamu NT 0872"
712,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,,6006.0,(08) 8956 2815,,yuelamu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 1, 34 Arrunge Crescent, Yuelamu NT 0872"
713,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,YUELAMU AGED CARE CENTRE,6011.0,(08) 8956 8338,,agedcare.yuelamu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 42, Yuelamu NT 0872"
714,197,YUELAMU,"ALPIRAKINA,ALPIRAKINGA,MOUNT ALLAN,MOUNT ALLEN",Major,Anmatyerr / Warlpiri,Not recorded,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,GWOJA,259,Yuelamu is located north west of Alice Springs on the Yalpirakinu Aboriginal Land Trust south of Mount Denison Pastoral Property.,,,N,-22.258,132.206,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,MOUNT ALLAN SCHOOL,6012.0,(08) 8956 8860,,phil.bartley@ntschools.net,https://directory.ntschools.net/#/schools/details/mtallsch,"Lot 40, Yuelamu NT 0872"
715,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2515.0,88 074 114 815,,BAPTIST UNION OF THE NORTHERN TERRITORY,Y,6299.0,BAPTIST UNION OF THE NORTHERN TERRITORY,bunttres@gmail.com,https://www.ntbaptist.org.au,YUENDUMU BAPTIST CHURCH,6751.0,0427 596 279,,morrisonmanna@bigpond.com,https://www.ntbaptist.org.au,", Yuendumu NT 0872"
716,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,YUENDUMU HEALTH CLINIC,6179.0,(08) 8956 4030,,yuendumuclinicmanager@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,"Lot 612, Yuendumu NT 0872"
717,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,,6137.0,(08) 8956 7900,,yuendumu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 323, Yuendumu NT 0872"
718,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,YUENDUMU EARLY CHILDHOOD CENTRE,6141.0,(08) 8956 4102,,childcare.yuendumu@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,"Lot 682, Yuendumu NT 0872"
719,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2173.0,93 873 628 303,,CENTRAL DESERT REGIONAL COUNCIL,N,2197.0,CENTRAL DESERT REGIONAL COUNCIL,info@centraldesert.nt.gov.au,http://centraldesert.nt.gov.au,CENTRELINK AGENT,6185.0,(08) 8956 4111,,,http://centraldesert.nt.gov.au,"Lot 323A, Yuendumu NT 0872"
720,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1745.0,71 979 619 393,,CENTRAL LAND COUNCIL,Y,1745.0,CENTRAL LAND COUNCIL,media@clc.org.au,https://www.clc.org.au,,6184.0,(08) 8956 4118,,media@clc.org.au,https://www.clc.org.au,"Lot 323, Yuendumu NT 0872"
721,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2640.0,85 316 744 194,1925,KURRA ABORIGINAL CORPORATION,N,6464.0,KURRA ABORIGINAL CORPORATION,enquiries@wdnwpt.com.au,www.westerndesertdialysis.com,,6177.0,(08) 8956 4030,,Yuendumu@wdnwpt.com.au,www.westerndesertdialysis.com,"Lot 648, Yuendumu NT 0872"
722,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1029.0,37 001 779 820,3583,MAMPU MANINJA KURLANGA JARLA PATU KUABORIGINAL CORPORATION,Y,1029.0,MAMPU MANINJA KURLANGA JARLA PATU KUABORIGINAL CORPORATION,,,,6160.0,(08) 8956 4145,,yuendum1@bigpond.com,,"Lot 588, Yuendumu NT 0872"
723,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7487.0,(08) 8954 8200,,centralaustraliaregion@network.pmc.gov.au,https://www.niaa.gov.au,"Lot 633, Yuendumu NT 0872"
724,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,YUENDUMU POLICE STATION,6148.0,(08) 8956 4004,,police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,"Lot 488, Yuendumu NT 0872"
725,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,YUENDUMU SCHOOL,6143.0,(08) 8956 4011,,michael.timewell@ntschools.net,https://directory.ntschools.net/#/schools/details/yuendcec,"Lot 367 Conniston, Yuendumu NT 0872"
726,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1557.0,63 120 661 234,,OUTBACK STORES PTY LTD,N,5807.0,OUTBACK STORES,info@outbackstores.com.au,https://outbackstores.com.au,YUENDUMU COMMUNITY STORE,8631.0,(08) 8956 4138,,nwj@outbackstores.com.au,https://outbackstores.com.au,"Lot 430, Yuelamu NT 0872"
727,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1603.0,65 345 684 535,8336,WARLPIRI MEDIA ABORIGINAL CORPORATION,Y,1603.0,WARLPIRI MEDIA ABORIGINAL CORPORATION,info@pawmedia.com.au,www.pawmedia.com.au,,1276.0,(08) 8956 4024,,info@pawmedia.com.au,www.pawmedia.com.au,"Lot 421, Yuendumu NT 0872"
728,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,990.0,35 446 029 986,3563,WARLPIRI YOUTH DEVELOPMENT ABORIGINAL CORPORATION,Y,990.0,WARLPIRI YOUTH DEVELOPMENT ABORIGINAL CORPORATION,admin@wydac.org.au,http://wydac.org.au,,6151.0,(08) 8956 4188,,,http://wydac.org.au,"Lot 368, Yuendumu NT 0872"
729,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2130.0,90 806 344 073,457,WARLUKURLANGU ARTISTS ABORIGINAL CORPO,N,2154.0,WARLUKURLANGU ARTISTS ABORIGINAL CORPO,info@warlu.com,https://warlu.com/,WARLUKURLANGU ARTISTS,6156.0,(08) 8956 4133,,info@warlu.com,https://warlu.com/,"Lot 336, Yuendumu NT 0872"
730,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2195.0,94 755 012 884,4236,WESTERN DESERT NGANAMPA WALYTJA PALYANTJAKU TJUTAKU ABORIGINAL CORPORATION,Y,5000.0,WESTERN DESERT DIALYSIS,enquiries@purplehouse.org.au,https://www.purplehouse.org.au,TANAMI REGIONAL DIALYSIS,6840.0,,,enquiries@purplehouse.org.au,https://www.purplehouse.org.au,", Yuendumu NT 0872"
731,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1143.0,42 771 948 223,8194,YAPA-KURLANGU NGURRARA ABORIGINAL CORPORATION,Y,1143.0,YAPA-KURLANGU NGURRARA ABORIGINAL CORPORATION,,https://www.facebook.com/yknac/,,6170.0,(08) 8956 4250,,malcom.wall@yknac.com,https://www.facebook.com/yknac/,"Lot 368, Yuendumu NT 0872"
732,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,2641.0,87 009 594 601,,YUENDUMU MINING COMPANY NO LIABILITY,N,6465.0,YUENDUMU MINING COMPANY NO LIABILITY,yuendumuminingco@bigpond.com,,,6181.0,(08) 8956 4040,,yuendumuminingco@bigpond.com,,"Lot 329, Yuendumu NT 0872"
733,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,1140.0,42 701 311 843,,YUENDUMU SOCIAL CLUB ABORIGINAL CORPORATION,N,1140.0,YUENDUMU SOCIAL CLUB ABORIGINAL CORPORATION,socialclub@yuendumustore.com.au,,,6183.0,(08) 8956 4006,,,,"Lot 389, Yuendumu NT 0872"
734,198,YUENDUMU,No aliases recorded with NTG DIPL,Major,Warlpiri,Not recorded,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,892,"Yuendumu is located on the edge of the Tanami Desert north west of Alice Springs on the Yuendumu Aboriginal Land Trust. The Land Trust boarders Mount Doreen, Mount Denison, Central Mount Wedge and Mount Allan Pastoral Properties.",,,Y,-22.254,131.795,784.0,24 961 528 593,951,YUENDUMU WOMEN'S CENTRE ABORIGINAL CORPORATION,Y,784.0,YUENDUMU WOMEN'S CENTRE ABORIGINAL CORPORATION,admin@yuendumuwomens.com.au,,YUENDUMU'S WOMENS CENTRE,6166.0,(08) 8956 4138,,admin@yuendumuwomens.com.au,,"Lot 487, Yuendumu NT 0872"
